,Unnamed: 0,DNA-1_Nuc,DNA-2_Nuc,DNA-3_Nuc,DNA-4_Nuc,MLC2v_Nuc,p53_Nuc,c-Jun_Nuc,Bax_Nuc,p-MEK_Nuc,pRb_Nuc,c-Myc_Nuc,B-tubulin_Nuc,CNX43_Nuc,p21_Nuc,p27_Nuc,Bcl2_Nuc,DNA-1_Cyto,DNA-2_Cyto,DNA-3_Cyto,DNA-4_Cyto,MLC2v_Cyto,p53_Cyto,c-Jun_Cyto,Bax_Cyto,p-MEK_Cyto,pRb_Cyto,c-Myc_Cyto,B-tubulin_Cyto,CNX43_Cyto,p21_Cyto,p27_Cyto,Bcl2_Cyto,Dose,Drug,DNA-1_NC_Ratio,DNA-2_NC_Ratio,DNA-3_NC_Ratio,DNA-4_NC_Ratio,MLC2v_NC_Ratio,p53_NC_Ratio,c-Jun_NC_Ratio,Bax_NC_Ratio,p-MEK_NC_Ratio,pRb_NC_Ratio,c-Myc_NC_Ratio,B-tubulin_NC_Ratio,CNX43_NC_Ratio,p21_NC_Ratio,p27_NC_Ratio,Bcl2_NC_Ratio
385,385,13.932866404124116,13.726980661900845,13.86164705582717,14.0458890866944,11.321087233258247,8.491735466115331,8.622404688339582,8.255346519740153,7.753208999045187,5.814775761248352,6.0967321079973935,11.405828763021463,8.611384877474611,13.350894677626275,10.146673625115207,4.979080213798574,11.186082158398378,11.14633111629565,11.219701863212205,11.427592185855923,10.320102012066913,7.471026720110919,7.5179379167232225,7.274788039145977,7.198461378048464,4.587271672179663,4.9724612160499655,10.905011473319714,8.134850353807025,10.507074101260457,7.5052807912277055,4.140523131249458,3,2,1.245553734259272,1.231524572406821,1.2354737429590286,1.2291206107336572,1.0969937332035011,1.1366222855630823,1.1469108662309564,1.1347885980069445,1.0770647492377208,1.2675891416052616,1.2260994793319935,1.0459254252897443,1.058579384124082,1.270657706318514,1.3519379097681201,1.2025244289110082
386,386,13.316316928243214,13.195821001341507,13.353235023160494,13.515594806469588,11.761795544883089,9.29966698520904,9.177535204124997,8.634286233786153,8.535306407360771,5.9559692589594055,6.702774042562384,12.697170526407245,11.637169140184078,12.08673480859428,10.119366261374557,5.754551590363157,10.68222441069744,10.54422140867942,10.677147537032413,10.856002829712622,11.043077414811034,7.959547523187764,7.881279492877398,7.542833759624095,7.742525276676985,4.9190324530299865,5.507375103910947,11.272356704708962,10.341968943319268,9.001490349889654,7.188593217235462,4.645063034809667,3,2,1.2465865175897193,1.2514741951908783,1.2506369305890352,1.2449881432858259,1.0650831378858312,1.1683662869173452,1.1644727499410563,1.1447005871990013,1.1023930955797978,1.2108009686520151,1.217054207512132,1.126398929613634,1.125237293204355,1.342748182665379,1.4076977171433538,1.2388532829886456
388,388,14.642397334772363,14.35220350161056,14.473645824753206,14.63495998505057,11.281848364414067,8.298791414040092,8.263142248978982,8.096012356081287,7.473754749171011,5.310674537267058,5.812814563762903,9.900164218691458,8.720936366391081,7.261699495756362,6.082684719997599,5.798379217421558,11.052158790145842,11.077418311468003,11.030632621561411,11.25011056182796,11.18347202404749,8.253152069093435,7.780845444434473,7.610880504021844,7.507505807345791,5.255125158247993,5.276058408648447,10.022671904363175,9.103063232473863,7.090837465336146,5.4549935969527565,4.936587030552639,3,2,1.324845002030517,1.2956271125693886,1.3121319802149687,1.3008725473958922,1.0087965830428192,1.005529928997379,1.0619851413305592,1.06374188266431,0.9955043580330293,1.010570514944231,1.101734308747343,0.9877769434297868,0.9580221672283238,1.0240961707633947,1.1150672520304112,1.1745724691037085
389,389,13.439641652687627,13.151877333874474,13.297471613879626,13.503280603421937,11.02870781249941,8.216065764660808,8.842741428131799,7.950808991881669,7.350916350076281,5.533823752662493,5.853237557089097,11.091517664500637,9.028948264778354,13.770878701196727,9.921587101136677,5.104862084273783,10.615287990963468,10.546387458232246,10.616746724034977,10.852723506763246,10.009756005240376,7.531006195770954,7.564522250331388,7.243396571259929,6.921541623276321,4.676564661096807,4.9655871157819504,10.395494029396176,7.8315887847559855,10.637765995646546,6.991108632093434,4.64799020305963,3,2,1.2660647232678437,1.2470504602605366,1.2524996554524397,1.2442296714743453,1.1017958686231297,1.0909652111658799,1.1689755328228977,1.0976630802500285,1.0620345509959839,1.183309577369263,1.1787604205927549,1.0669543586034738,1.152888451236485,1.294527319630117,1.4191722119136536,1.0982945017640977
390,390,13.464540122648652,13.248186145867233,13.373366477334097,13.592257349953163,11.480708290491686,8.569756789504124,8.826054957824654,8.117595355254704,7.467274186540942,5.4874244093379465,5.958731089900455,10.095751350977807,8.252886009847161,13.25264046279325,9.650251682334828,4.853071080165341,11.208485423106241,11.047295274510178,11.171060831298346,11.46820085403518,11.131171690474243,7.7559136118351315,7.885774238513804,7.466622954785858,7.264180004585104,4.707599581636042,5.2338193880755535,9.470130096334085,7.761196551188791,10.986511731895714,7.451022538400707,4.346824070225917,3,2,1.2012809594141562,1.1992244089315915,1.1971438236076448,1.1852127044993825,1.0314015999157184,1.1049319549443033,1.1192375904852256,1.0871843140347128,1.0279583080027817,1.1656523275139918,1.1385052956692585,1.066062582908539,1.0633522750539102,1.206264625770032,1.2951580313439992,1.1164636529476824
393,393,13.776188714453234,13.402864637011184,13.58600919712915,13.816707250000588,10.234880021615352,7.9059125698703925,8.072416775630579,7.595618203673659,6.394449821183124,5.265003464724144,5.506475987094,10.225431292607272,8.107018687305676,12.113607086832713,10.739393317750693,4.2319690694871746,10.698187815721564,10.836875256414919,10.901959977835903,11.129621152036847,9.213275579410046,7.453888156687442,7.397899354641815,7.046073997878139,6.60322766508317,4.747376719235811,4.8727936387192585,10.440344142608792,7.210006392156477,9.058360036928104,7.658010632399108,3.9825452405212554,3,2,1.2877123632292546,1.2367831427308644,1.2461987775363348,1.2414355404606,1.110883955809202,1.0606427684023412,1.091176885309414,1.0779929654387692,0.9683824555975814,1.1090342679970961,1.1300449794014458,0.9794151565249248,1.1244121359067072,1.3372847885764445,1.4023737799886349,1.062629251873426
394,394,13.447836631788118,13.157311930476801,13.309169461278696,13.526223142201545,10.990840800149682,7.968340674729518,8.318957700001171,7.940047363982662,7.276450390675747,5.2483214215309895,5.7040379572416215,10.688510885872919,8.117098034127686,13.718013389452748,9.691090824493427,4.883200001155321,10.65611959841792,10.699685703875746,10.770641135762839,10.979888200262954,9.946091767532344,7.284990294192613,7.377730630121777,7.2788616664351595,6.729267421149138,4.367986238824674,4.805693264815278,10.026298511436762,7.303928949379605,10.753703020182119,6.842730401317095,4.140516771916471,3,2,1.2619825169552972,1.229691440909412,1.2356896208422474,1.2319090044903744,1.105041161597541,1.0938025107709,1.127576773545588,1.0908364147922212,1.081313898717547,1.2015425723830104,1.1869334231136939,1.0660475422391211,1.1113331044679935,1.2756548477959015,1.4162607988513003,1.1793696946903303
395,395,13.781837405067215,13.414058012053275,13.586057331762307,13.84046071607766,10.492535224583287,7.987011230320593,8.250486914052066,7.720155269076829,6.624150186649115,5.799652199833096,5.696150237547393,10.844277103762943,7.960647148757152,11.276313857651605,10.227970490115649,4.7840888338178935,10.626021892199466,10.616554588067519,10.710013141169439,10.971028255347028,9.506193819992527,7.141785669381938,7.286620070797023,6.942931861414863,6.710372968317077,4.609904032065599,4.961713128432755,10.809684092039687,7.0183557007281685,8.134833316059106,7.100028095804754,4.106113556839416,3,2,1.296989366752992,1.263503889211855,1.268537876908602,1.2615463559062603,1.103757762914152,1.1183493316751694,1.1322790036930819,1.111944553565528,0.9871508212620876,1.2580852355042185,1.1480208730541064,1.0032001871126586,1.134260999044437,1.3861763873379989,1.4405535234655091,1.1651136208469435
396,396,13.540701328825405,13.222301757423944,13.388867423266337,13.565509081643913,10.313638378697954,7.671169293267039,8.048484564111744,7.623983725760013,7.045731451396309,5.347477376031277,5.359838198352173,10.163107967535767,7.914341286676179,10.760177792427148,10.439434764914001,4.547110648073638,11.073358768821723,11.014813747582137,11.082073159477408,11.263391241239473,10.577143106286343,7.426945254255169,7.383787993897619,7.017617155196369,7.196957200677793,4.523269868122454,4.821345851150305,10.063955914567263,7.959060269453755,8.158569365740632,7.780532367203981,4.174700611670572,3,2,1.222817901190988,1.2004108340303414,1.2081554805308385,1.2043894055615798,0.9750873440076858,1.0328835114102861,1.090021080069399,1.0864063338243872,0.9789875436153431,1.1822149754356663,1.1116892178712696,1.009852194684695,0.9943813740236138,1.3188804691189069,1.3417378493170546,1.0892064056909798
397,397,13.456275963624195,13.27869315294833,13.415097741266381,13.566823423812606,10.999145258131506,8.57180574726168,8.816688545060773,8.001516596480416,7.13442471508824,5.361761864865095,5.841014081065434,11.58949966410815,7.8169343522297785,12.250353721999945,10.477986840905476,4.882385984252905,11.41580180098006,11.397982633899293,11.508025852592926,11.737861594110054,10.952279959328155,7.892278133340161,7.84709725597145,7.489579025562736,7.136509367305218,4.608008080885448,5.158104952515703,11.42051757044074,7.429734369849327,9.665958361870013,7.980456019688576,4.496714341762373,3,2,1.1787412043601668,1.1650038063275798,1.165716684434087,1.155817293894512,1.004279045000437,1.0861003125385205,1.1235605036437502,1.0683533172118729,0.9997078890939978,1.163574753070921,1.1323953534944387,1.0147963603772896,1.0521149159721983,1.2673708351905155,1.3129559031533091,1.0857674322134898
398,398,13.654813967733698,13.450328368307538,13.616381449957194,13.77853626367039,10.753440809154243,8.624266223614066,8.847859040031654,8.096522796381835,7.010394144662119,5.291644391521097,5.831793667734251,12.119966006731785,7.6754541797856675,12.07893971970948,10.610283223261664,4.925445153035495,11.33756072716428,11.273393869891686,11.421496983817176,11.668240814348572,10.697710083482058,7.829860623665403,7.900065737368027,7.528634110939042,6.954229483601521,4.598457854897663,5.135682720155578,11.52138112196873,7.280097517448777,9.608864682796094,8.181426954002406,4.4175998361796776,3,2,1.2043872836788767,1.1931037381945715,1.1921713475256257,1.1808580644587625,1.005209593944618,1.101458459879555,1.1199728374639313,1.0754305066595886,1.0080763312733694,1.150743261870965,1.1355439939556051,1.0519542647210658,1.0543065063880406,1.2570621107128148,1.2968744062514725,1.114959556249667
400,400,13.55172509184001,13.244033770999419,13.395627916870165,13.617005191300516,10.933512426946956,8.362874574160513,8.429537694573696,8.087225918718675,7.212777405758598,5.511258312833239,5.958539241447754,11.365632381535585,8.433297935634949,13.308326850251289,9.702684985260252,4.9282856200483405,10.524926548193793,10.57973094612607,10.582555597133123,10.804436099453792,9.976240967699075,7.335847309688106,7.32263825015983,7.520548332445879,6.765221508450463,4.396850745118326,5.01372767613835,10.718197412484026,7.271115712390327,10.056933470094492,6.540191316397794,4.075179113059484,3,2,1.2875838163607567,1.2518308677640735,1.2658216433560832,1.260316139218863,1.0959551260186398,1.1400011779301977,1.1511612900432036,1.0753505677010253,1.0661553944315187,1.2534558556376294,1.1884449308657132,1.0604052103292536,1.1598354735662104,1.3232986864062697,1.4835475777189184,1.209342088610279
401,401,13.51795246346984,13.307389806377035,13.448940875124665,13.645642473509405,10.832412940584517,8.18173208428557,8.732926635022919,7.976457136755476,6.926209150370855,5.379168717516826,5.7087976643161324,11.696681674524276,7.745288849296997,12.175029537356806,10.482747043626171,4.885113673240573,11.35229558230313,11.339843745310825,11.440043106193702,11.685740089121207,11.021297430450085,7.739884935816268,7.801737657729577,7.444187169659507,7.110162033655592,4.599669467495636,5.016426796736946,11.487192369457054,7.594234066254669,9.692109468407184,8.011261612959974,4.502516430636391,3,2,1.1907681900515972,1.17350733442688,1.175602290155999,1.1677174376155055,0.9828618643986768,1.057087043558575,1.1193566123529886,1.0715014218429861,0.974128172830098,1.169468535843642,1.1380207258340849,1.0182367717305951,1.0198907199494347,1.2561795321279703,1.3085014009114404,1.0849740913771868
402,402,13.534134976388508,13.224198038677555,13.398884131476018,13.594871992925578,14.149461543820431,9.154931641333402,8.73575351724965,8.193527734334692,9.288338057677173,5.662770136268168,6.109175119503095,10.773127367021198,10.368486457716694,12.735394262906285,10.335586278844394,4.738641461135269,10.779606779501288,10.739688017964282,10.75295976897831,10.960627329623518,13.999140052504867,8.537077513999748,7.784292931441628,7.469848399927082,9.476410178953724,4.447632802440794,5.386545668783392,9.923388617037746,10.219359786953195,9.651097943264515,7.355129851486744,3.894948885833125,3,2,1.2555314171686935,1.2313391242424763,1.2460647504821,1.2403370340110398,1.0107379089538193,1.0723730253497699,1.1222282607023906,1.0968800564164962,0.9801536533639876,1.2732099046397276,1.134154520383546,1.0856298974852714,1.0145925648839456,1.319579838249833,1.4052214559822067,1.216611976185582
404,404,13.696221346101105,13.318099067903853,13.475322869959758,13.676370793583189,10.688743372634569,7.7492591001513205,8.067007723045187,7.678985347292361,7.2694041976207915,5.53891168183416,5.457538545805218,10.730551495798716,7.973227922716733,10.306984866900688,10.18136354306923,4.166370016324371,10.844534259742383,10.714710771656806,10.824397979525397,11.05780721750686,11.648943469361365,7.312265689663718,7.1520045723936825,6.964088093671966,7.851398988498581,4.0696319953836335,4.570682395034993,10.146887809567225,8.32546264796757,7.149323604464749,7.1855418412473275,3.4924161784376766,3,2,1.2629607706570576,1.2429732684090442,1.2449027553725065,1.2368067668905085,0.9175719154915396,1.0597616975413402,1.1279366003460571,1.1026548263038198,0.9258737466112286,1.3610350243258351,1.1940314539757986,1.0575214486634188,0.957691873695833,1.4416727283772666,1.4169235623436105,1.192976381809165
